# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.25999999999999995, mej = 0.023201562933498177, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I
133.050000 633.537680 462.712344 354.449617 285.442012 243.219994 216.744543 162.943056 114.850650 83.038978 613.067041 510.351574 399.919047 341.262782 238.961805
133.100000 633.771861 462.885871 354.584635 285.552437 243.315345 216.830427 163.009657 114.899930 83.076726 613.293959 510.542027 400.070248 341.393103 239.055635
133.150000 634.006038 463.059396 354.719651 285.662860 243.410695 216.916311 163.076257 114.949209 83.114473 613.520873 510.732477 400.221446 341.523423 239.149463
133.200000 634.240211 463.232918 354.854665 285.773282 243.506043 217.002193 163.142856 114.998488 83.152221 613.747783 510.922925 400.372642 341.653741 239.243289
133.250000 634.474381 463.406437 354.989677 285.883702 243.601390 217.088074 163.209454 115.047766 83.189967 613.974690 511.113369 400.523835 341.784057 239.337115
133.300000 634.708547 463.579954 355.124687 285.994121 243.696736 217.173954 163.276051 115.097044 83.227714 614.201594 511.303810 400.675027 341.914372 239.430939
133.350000 634.942710 463.753468 355.259695 286.104538 243.792080 217.259833 163.342647 115.146321 83.265460 614.428494 511.494249 400.826216 342.044684 239.524762
133.400000 635.176869 463.926980 355.394701 286.214954 243.887423 217.345711 163.409243 115.195598 83.303206 614.655390 511.684684 400.977403 342.174994 239.618583
133.450000 635.411024 464.100489 355.529705 286.325368 243.982765 217.431587 163.475838 115.244874 83.340952 614.882283 511.875117 401.128587 342.305303 239.712403
133.500000 635.645176 464.273995 355.664707 286.435780 244.078105 217.517463 163.542432 115.294150 83.378697 615.109172 512.065546 401.279770 342.435610 239.806222
133.550000 635.879324 464.447499 355.799707 286.546191 244.173444 217.603337 163.609025 115.343425 83.416442 615.336058 512.255973 401.430950 342.565914 239.900040
133.600000 636.113468 464.621000 355.934705 286.656600 244.268782 217.689210 163.675617 115.392700 83.454186 615.562940 512.446397 401.582128 342.696217 239.993856
133.650000 636.347608 464.794498 356.069701 286.767008 244.364119 217.775082 163.742208 115.441974 83.491930 615.789819 512.636818 401.733303 342.826518 240.087671
133.700000 636.581745 464.967994 356.204695 286.877414 244.459454 217.860952 163.808799 115.491247 83.529674 616.016694 512.827236 401.884477 342.956817 240.181485
133.750000 636.815879 465.141487 356.339688 286.987819 244.554788 217.946822 163.875389 115.540520 83.567418 616.243565 513.017651 402.035648 343.087114 240.275298
133.800000 637.050008 465.314977 356.474678 287.098222 244.650120 218.032690 163.941978 115.589793 83.605161 616.470433 513.208063 402.186817 343.217409 240.369109
133.850000 637.284134 465.488465 356.609666 287.208623 244.745452 218.118558 164.008566 115.639065 83.642904 616.697298 513.398472 402.337983 343.347702 240.462919
133.900000 637.518257 465.661950 356.744652 287.319023 244.840782 218.204424 164.075153 115.688336 83.680646 616.924159 513.588878 402.489148 343.477994 240.556727
133.950000 637.752376 465.835433 356.879636 287.429421 244.936110 218.290289 164.141740 115.737607 83.718388 617.151017 513.779282 402.640310 343.608283 240.650535
134.000000 637.986491 466.008913 357.014619 287.539818 245.031437 218.376152 164.208325 115.786877 83.756130 617.377871 513.969682 402.791470 343.738571 240.744341
134.050000 638.220602 466.182390 357.149599 287.650213 245.126763 218.462015 164.274910 115.836147 83.793871 617.604721 514.160080 402.942627 343.868856 240.838146
134.100000 638.454710 466.355865 357.284577 287.760607 245.222088 218.547877 164.341494 115.885416 83.831612 617.831568 514.350474 403.093783 343.999140 240.931949
134.150000 638.688814 466.529337 357.419554 287.870999 245.317412 218.633737 164.408077 115.934685 83.869353 618.058412 514.540866 403.244936 344.129422 241.025751
134.200000 638.922915 466.702806 357.554528 287.981390 245.412734 218.719596 164.474660 115.983953 83.907094 618.285251 514.731255 403.396087 344.259702 241.119552
134.250000 639.157012 466.876273 357.689500 288.091779 245.508054 218.805454 164.541241 116.033221 83.944834 618.512088 514.921641 403.547235 344.389980 241.213352
134.300000 639.391105 467.049738 357.824471 288.202166 245.603374 218.891311 164.607822 116.082488 83.982573 618.738921 515.112024 403.698382 344.520256 241.307150
134.350000 639.625195 467.223199 357.959439 288.312552 245.698692 218.977167 164.674402 116.131754 84.020313 618.965750 515.302404 403.849526 344.650531 241.400947
134.400000 639.859281 467.396658 358.094406 288.422936 245.794009 219.063022 164.740981 116.181020 84.058052 619.192576 515.492782 404.000668 344.780803 241.494743
134.450000 640.093363 467.570115 358.229370 288.533319 245.889324 219.148875 164.807559 116.230286 84.095790 619.419399 515.683156 404.151807 344.911074 241.588538
134.500000 640.327442 467.743568 358.364333 288.643700 245.984639 219.234727 164.874136 116.279551 84.133529 619.646218 515.873528 404.302945 345.041342 241.682331
134.550000 640.561517 467.917020 358.499293 288.754079 246.079952 219.320578 164.940713 116.328815 84.171267 619.873033 516.063896 404.454080 345.171609 241.776123
134.600000 640.795589 468.090468 358.634252 288.864457 246.175263 219.406428 165.007288 116.378079 84.209004 620.099845 516.254262 404.605213 345.301874 241.869914
134.650000 641.029657 468.263914 358.769208 288.974834 246.270573 219.492277 165.073863 116.427342 84.246741 620.326653 516.444625 404.756344 345.432137 241.963703
134.700000 641.263721 468.437358 358.904163 289.085209 246.365882 219.578125 165.140437 116.476605 84.284478 620.553458 516.634985 404.907472 345.562398 242.057491
134.750000 641.497782 468.610798 359.039116 289.195582 246.461190 219.663972 165.207011 116.525867 84.322215 620.780260 516.825342 405.058598 345.692657 242.151278
134.800000 641.731839 468.784237 359.174067 289.305954 246.556497 219.749817 165.273583 116.575129 84.359951 621.007058 517.015696 405.209722 345.822915 242.245064
134.850000 641.965892 468.957672 359.309015 289.416324 246.651802 219.835661 165.340155 116.624390 84.397687 621.233852 517.206047 405.360844 345.953170 242.338848
134.900000 642.199942 469.131105 359.443962 289.526693 246.747106 219.921505 165.406725 116.673651 84.435423 621.460643 517.396396 405.511964 346.083424 242.432631
134.950000 642.433988 469.304535 359.578907 289.637060 246.842408 220.007347 165.473295 116.722911 84.473158 621.687430 517.586741 405.663081 346.213675 242.526413
135.000000 642.668031 469.477963 359.713850 289.747426 246.937709 220.093187 165.539865 116.772170 84.510893 621.914214 517.777084 405.814196 346.343925 242.620193
135.050000 642.902070 469.651388 359.848791 289.857790 247.033009 220.179027 165.606433 116.821429 84.548627 622.140995 517.967424 405.965309 346.474173 242.713972
135.100000 643.136106 469.824811 359.983730 289.968153 247.128308 220.264866 165.673000 116.870688 84.586362 622.367772 518.157761 406.116420 346.604419 242.807750
135.150000 643.370137 469.998231 360.118667 290.078513 247.223605 220.350703 165.739567 116.919946 84.624095 622.594545 518.348095 406.267528 346.734663 242.901527
135.200000 643.604166 470.171648 360.253602 290.188873 247.318901 220.436539 165.806133 116.969203 84.661829 622.821316 518.538426 406.418634 346.864906 242.995302
135.250000 643.838190 470.345063 360.388535 290.299231 247.414196 220.522375 165.872698 117.018460 84.699562 623.048082 518.728754 406.569738 346.995146 243.089076
135.300000 644.072211 470.518475 360.523466 290.409587 247.509489 220.608209 165.939262 117.067716 84.737295 623.274845 518.919080 406.720840 347.125385 243.182849
135.350000 644.306229 470.691885 360.658396 290.519942 247.604781 220.694042 166.005825 117.116972 84.775027 623.501605 519.109402 406.871940 347.255621 243.276621
135.400000 644.540243 470.865292 360.793323 290.630295 247.700072 220.779873 166.072388 117.166228 84.812760 623.728361 519.299722 407.023037 347.385856 243.370391
135.450000 644.774253 471.038696 360.928248 290.740647 247.795362 220.865704 166.138950 117.215482 84.850491 623.955114 519.490039 407.174132 347.516089 243.464160
135.500000 645.008260 471.212098 361.063172 290.850997 247.890650 220.951533 166.205511 117.264737 84.888223 624.181863 519.680352 407.325225 347.646320 243.557928
135.550000 645.242263 471.385497 361.198093 290.961346 247.985937 221.037362 166.272071 117.313990 84.925954 624.408609 519.870663 407.476316 347.776549 243.651694
135.600000 645.476262 471.558894 361.333012 291.071693 248.081223 221.123189 166.338630 117.363243 84.963685 624.635351 520.060972 407.627404 347.906776 243.745460
135.650000 645.710258 471.732288 361.467930 291.182038 248.176507 221.209015 166.405189 117.412496 85.001415 624.862090 520.251277 407.778490 348.037002 243.839223
135.700000 645.944251 471.905680 361.602846 291.292382 248.271790 221.294840 166.471746 117.461748 85.039145 625.088825 520.441579 407.929574 348.167225 243.932986
135.750000 646.178239 472.079069 361.737759 291.402725 248.367072 221.380664 166.538303 117.511000 85.076875 625.315557 520.631879 408.080656 348.297447 244.026748
135.800000 646.412224 472.252455 361.872671 291.513066 248.462352 221.466486 166.604859 117.560251 85.114604 625.542285 520.822176 408.231736 348.427667 244.120508
135.850000 646.646206 472.425839 362.007581 291.623405 248.557631 221.552308 166.671414 117.609501 85.152334 625.769010 521.012470 408.382813 348.557885 244.214267
135.900000 646.880184 472.599220 362.142488 291.733743 248.652909 221.638128 166.737969 117.658751 85.190062 625.995732 521.202761 408.533888 348.688101 244.308024
135.950000 647.114158 472.772598 362.277394 291.844079 248.748186 221.723947 166.804522 117.708001 85.227791 626.222450 521.393049 408.684961 348.818315 244.401781
136.000000 647.348129 472.945975 362.412298 291.954414 248.843461 221.809765 166.871075 117.757250 85.265519 626.449164 521.583334 408.836032 348.948527 244.495536
136.050000 647.582097 473.119348 362.547200 292.064747 248.938735 221.895582 166.937627 117.806498 85.303246 626.675876 521.773617 408.987100 349.078738 244.589290
136.100000 647.816060 473.292719 362.682100 292.175079 249.034008 221.981398 167.004178 117.855746 85.340974 626.902583 521.963896 409.138167 349.208947 244.683042
136.150000 648.050021 473.466087 362.816998 292.285409 249.129280 222.067213 167.070728 117.904993 85.378701 627.129288 522.154173 409.289231 349.339153 244.776793
136.200000 648.283977 473.639453 362.951894 292.395737 249.224550 222.153027 167.137278 117.954240 85.416428 627.355988 522.344447 409.440293 349.469358 244.870543
136.250000 648.517930 473.812816 363.086789 292.506065 249.319819 222.238839 167.203827 118.003486 85.454154 627.582686 522.534718 409.591353 349.599561 244.964292
136.300000 648.751880 473.986177 363.221681 292.616390 249.415086 222.324650 167.270374 118.052732 85.491880 627.809380 522.724986 409.742410 349.729762 245.058040
136.350000 648.985825 474.159535 363.356571 292.726714 249.510352 222.410461 167.336922 118.101977 85.529606 628.036070 522.915252 409.893465 349.859962 245.151786
136.400000 649.219768 474.332890 363.491460 292.837037 249.605618 222.496270 167.403468 118.151222 85.567331 628.262757 523.105514 410.044519 349.990159 245.245531
136.450000 649.453707 474.506243 363.626346 292.947357 249.700881 222.582078 167.470013 118.200466 85.605056 628.489441 523.295774 410.195569 350.120355 245.339275
136.500000 649.687642 474.679593 363.761231 293.057677 249.796144 222.667884 167.536558 118.249710 85.642780 628.716121 523.486031 410.346618 350.250549 245.433017
136.550000 649.921573 474.852941 363.896113 293.167995 249.891405 222.753690 167.603102 118.298953 85.680505 628.942797 523.676285 410.497665 350.380741 245.526758
136.600000 650.155502 475.026286 364.030994 293.278311 249.986665 222.839495 167.669645 118.348195 85.718229 629.169471 523.866536 410.648709 350.510931 245.620498
136.650000 650.389426 475.199629 364.165873 293.388626 250.081923 222.925298 167.736187 118.397437 85.755952 629.396141 524.056784 410.799751 350.641119 245.714237
136.700000 650.623347 475.372969 364.300749 293.498939 250.177181 223.011100 167.802728 118.446679 85.793676 629.622807 524.247030 410.950791 350.771305 245.807975
136.750000 650.857265 475.546307 364.435624 293.609251 250.272437 223.096901 167.869269 118.495920 85.831399 629.849470 524.437272 411.101829 350.901490 245.901711
136.800000 651.091178 475.719642 364.570497 293.719561 250.367692 223.182701 167.935808 118.545160 85.869121 630.076129 524.627512 411.252864 351.031672 245.995446
136.850000 651.325089 475.892974 364.705368 293.829870 250.462945 223.268500 168.002347 118.594400 85.906843 630.302785 524.817749 411.403898 351.161853 246.089179
136.900000 651.558996 476.066304 364.840237 293.940177 250.558197 223.354298 168.068886 118.643640 85.944565 630.529438 525.007983 411.554929 351.292032 246.182912
136.950000 651.792899 476.239631 364.975105 294.050483 250.653448 223.440095 168.135423 118.692879 85.982287 630.756087 525.198215 411.705958 351.422209 246.276643
137.000000 652.026799 476.412956 365.109970 294.160787 250.748698 223.525890 168.201959 118.742117 86.020008 630.982733 525.388443 411.856985 351.552384 246.370373
137.050000 652.260695 476.586278 365.244833 294.271090 250.843946 223.611685 168.268495 118.791355 86.057729 631.209376 525.578669 412.008009 351.682558 246.464102
137.100000 652.494587 476.759598 365.379694 294.381391 250.939193 223.697478 168.335030 118.840592 86.095450 631.436015 525.768892 412.159032 351.812729 246.557829
137.150000 652.728476 476.932915 365.514554 294.491690 251.034439 223.783270 168.401564 118.889829 86.133170 631.662650 525.959112 412.310052 351.942899 246.651555
137.200000 652.962362 477.106229 365.649411 294.601988 251.129684 223.869061 168.468097 118.939065 86.170890 631.889282 526.149329 412.461070 352.073067 246.745280
137.250000 653.196244 477.279541 365.784267 294.712285 251.224927 223.954851 168.534630 118.988301 86.208609 632.115911 526.339543 412.612086 352.203233 246.839004
137.300000 653.430123 477.452851 365.919121 294.822580 251.320169 224.040640 168.601161 119.037536 86.246329 632.342536 526.529755 412.763099 352.333397 246.932726
137.350000 653.663998 477.626158 366.053973 294.932873 251.415410 224.126428 168.667692 119.086770 86.284047 632.569158 526.719964 412.914111 352.463559 247.026447
137.400000 653.897869 477.799462 366.188822 295.043165 251.510649 224.212214 168.734222 119.136005 86.321766 632.795777 526.910170 413.065120 352.593720 247.120167
137.450000 654.131737 477.972764 366.323670 295.153456 251.605887 224.298000 168.800751 119.185238 86.359484 633.022392 527.100373 413.216127 352.723878 247.213886
137.500000 654.365601 478.146063 366.458516 295.263745 251.701124 224.383784 168.867280 119.234471 86.397202 633.249003 527.290573 413.367132 352.854035 247.307603
137.550000 654.599462 478.319360 366.593361 295.374032 251.796360 224.469567 168.933807 119.283704 86.434920 633.475612 527.480770 413.518135 352.984190 247.401319
137.600000 654.833319 478.492654 366.728203 295.484318 251.891594 224.555349 169.000334 119.332936 86.472637 633.702217 527.670965 413.669136 353.114343 247.495034
137.650000 655.067173 478.665946 366.863043 295.594602 251.986827 224.641130 169.066860 119.382167 86.510354 633.928818 527.861157 413.820134 353.244494 247.588748
137.700000 655.301024 478.839235 366.997881 295.704885 252.082059 224.726910 169.133385 119.431398 86.548070 634.155416 528.051346 413.971130 353.374644 247.682460
137.750000 655.534870 479.012522 367.132718 295.815167 252.177290 224.812689 169.199910 119.480629 86.585786 634.382011 528.241532 414.122124 353.504791 247.776172
137.800000 655.768714 479.185806 367.267552 295.925446 252.272519 224.898466 169.266433 119.529859 86.623502 634.608602 528.431715 414.273116 353.634937 247.869882
137.850000 656.002553 479.359087 367.402385 296.035725 252.367747 224.984243 169.332956 119.579088 86.661218 634.835190 528.621896 414.424106 353.765081 247.963590
137.900000 656.236390 479.532366 367.537216 296.146002 252.462974 225.070018 169.399478 119.628317 86.698933 635.061774 528.812074 414.575094 353.895223 248.057298
137.950000 656.470222 479.705643 367.672045 296.256277 252.558199 225.155793 169.465999 119.677545 86.736648 635.288355 529.002249 414.726079 354.025363 248.151004
138.000000 656.704051 479.878916 367.806872 296.366551 252.653423 225.241566 169.532520 119.726773 86.774362 635.514933 529.192421 414.877062 354.155502 248.244709
138.050000 656.937877 480.052188 367.941697 296.476823 252.748646 225.327338 169.599039 119.776000 86.812076 635.741507 529.382590 415.028043 354.285638 248.338412
138.100000 657.171699 480.225457 368.076520 296.587094 252.843868 225.413109 169.665558 119.825227 86.849790 635.968078 529.572757 415.179022 354.415773 248.432115
138.150000 657.405518 480.398723 368.211341 296.697363 252.939088 225.498879 169.732076 119.874453 86.887503 636.194646 529.762921 415.329999 354.545906 248.525816
138.200000 657.639333 480.571987 368.346160 296.807631 253.034307 225.584647 169.798593 119.923679 86.925217 636.421210 529.953082 415.480973 354.676037 248.619516
138.250000 657.873145 480.745248 368.480977 296.917897 253.129525 225.670415 169.865110 119.972904 86.962929 636.647770 530.143240 415.631946 354.806166 248.713215
138.300000 658.106953 480.918507 368.615793 297.028162 253.224742 225.756181 169.931625 120.022129 87.000642 636.874328 530.333395 415.782916 354.936294 248.806912
138.350000 658.340758 481.091763 368.750606 297.138425 253.319957 225.841947 169.998140 120.071353 87.038354 637.100882 530.523548 415.933884 355.066419 248.900609
138.400000 658.574559 481.265017 368.885418 297.248687 253.415171 225.927711 170.064654 120.120577 87.076066 637.327432 530.713697 416.084850 355.196543 248.994304
138.450000 658.808357 481.438268 369.020228 297.358947 253.510384 226.013474 170.131167 120.169800 87.113777 637.553980 530.903844 416.235813 355.326665 249.087997
138.500000 659.042151 481.611517 369.155036 297.469206 253.605595 226.099236 170.197679 120.219023 87.151488 637.780523 531.093989 416.386775 355.456785 249.181690
138.550000 659.275941 481.784763 369.289842 297.579463 253.700806 226.184997 170.264191 120.268245 87.189199 638.007064 531.284130 416.537734 355.586903 249.275381
138.600000 659.509729 481.958006 369.424646 297.689718 253.796015 226.270757 170.330702 120.317466 87.226909 638.233601 531.474269 416.688692 355.717020 249.369071
138.650000 659.743512 482.131248 369.559448 297.799973 253.891222 226.356515 170.397212 120.366687 87.264619 638.460135 531.664405 416.839647 355.847135 249.462760
138.700000 659.977292 482.304486 369.694248 297.910225 253.986429 226.442273 170.463721 120.415908 87.302329 638.686665 531.854538 416.990600 355.977247 249.556448
138.750000 660.211069 482.477722 369.829047 298.020476 254.081634 226.528029 170.530229 120.465128 87.340039 638.913192 532.044668 417.141550 356.107358 249.650134
138.800000 660.444842 482.650956 369.963843 298.130726 254.176838 226.613785 170.596737 120.514347 87.377748 639.139715 532.234795 417.292499 356.237468 249.743819
138.850000 660.678612 482.824187 370.098638 298.240974 254.272041 226.699539 170.663243 120.563566 87.415456 639.366236 532.424920 417.443445 356.367575 249.837503
138.900000 660.912378 482.997415 370.233430 298.351221 254.367242 226.785292 170.729749 120.612785 87.453165 639.592752 532.615042 417.594390 356.497681 249.931186
138.950000 661.146141 483.170641 370.368221 298.461466 254.462442 226.871044 170.796254 120.662002 87.490873 639.819266 532.805161 417.745332 356.627784 250.024867
139.000000 661.379901 483.343865 370.503010 298.571710 254.557641 226.956795 170.862759 120.711220 87.528581 640.045776 532.995277 417.896272 356.757886 250.118547
139.050000 661.613656 483.517086 370.637797 298.681952 254.652839 227.042545 170.929262 120.760437 87.566288 640.272283 533.185391 418.047210 356.887986 250.212226
139.100000 661.847409 483.690304 370.772582 298.792193 254.748036 227.128294 170.995765 120.809653 87.603995 640.498786 533.375502 418.198145 357.018085 250.305904
139.150000 662.081158 483.863520 370.907365 298.902432 254.843231 227.214041 171.062267 120.858869 87.641702 640.725286 533.565610 418.349079 357.148181 250.399581
139.200000 662.314903 484.036734 371.042147 299.012670 254.938425 227.299788 171.128768 120.908084 87.679408 640.951783 533.755715 418.500010 357.278276 250.493256
139.250000 662.548645 484.209945 371.176926 299.122906 255.033617 227.385533 171.195269 120.957299 87.717114 641.178276 533.945817 418.650939 357.408369 250.586930
139.300000 662.782383 484.383153 371.311704 299.233141 255.128809 227.471278 171.261768 121.006513 87.754820 641.404766 534.135917 418.801866 357.538460 250.680603
139.350000 663.016118 484.556359 371.446479 299.343374 255.223999 227.557021 171.328267 121.055727 87.792525 641.631253 534.326014 418.952791 357.668549 250.774274
139.400000 663.249850 484.729563 371.581253 299.453605 255.319188 227.642763 171.394765 121.104940 87.830231 641.857736 534.516108 419.103714 357.798636 250.867944
139.450000 663.483578 484.902764 371.716025 299.563836 255.414375 227.728504 171.461262 121.154153 87.867935 642.084216 534.706199 419.254635 357.928722 250.961614
139.500000 663.717303 485.075962 371.850795 299.674064 255.509562 227.814244 171.527759 121.203365 87.905640 642.310692 534.896288 419.405553 358.058806 251.055281
139.550000 663.951024 485.249158 371.985563 299.784292 255.604747 227.899983 171.594254 121.252577 87.943344 642.537165 535.086374 419.556470 358.188887 251.148948
139.600000 664.184741 485.422352 372.120329 299.894517 255.699931 227.985720 171.660749 121.301788 87.981047 642.763635 535.276457 419.707384 358.318968 251.242614
139.650000 664.418456 485.595543 372.255094 300.004742 255.795113 228.071457 171.727243 121.350999 88.018751 642.990102 535.466537 419.858296 358.449046 251.336278
139.700000 664.652166 485.768731 372.389856 300.114964 255.890295 228.157192 171.793736 121.400209 88.056454 643.216565 535.656615 420.009206 358.579123 251.429941
139.750000 664.885874 485.941917 372.524617 300.225186 255.985475 228.242927 171.860229 121.449418 88.094157 643.443025 535.846690 420.160114 358.709197 251.523602
139.800000 665.119577 486.115101 372.659376 300.335405 256.080654 228.328660 171.926720 121.498627 88.131859 643.669481 536.036762 420.311020 358.839270 251.617263
139.850000 665.353278 486.288282 372.794132 300.445624 256.175831 228.414392 171.993211 121.547836 88.169561 643.895934 536.226831 420.461923 358.969341 251.710922
139.900000 665.586975 486.461461 372.928887 300.555840 256.271008 228.500123 172.059701 121.597044 88.207263 644.122384 536.416897 420.612824 359.099411 251.804580
139.950000 665.820668 486.634637 373.063640 300.666056 256.366183 228.585853 172.126190 121.646251 88.244964 644.348831 536.606961 420.763724 359.229478 251.898237
140.000000 666.054358 486.807810 373.198392 300.776270 256.461357 228.671582 172.192679 121.695458 88.282665 644.575274 536.797022 420.914621 359.359544 251.991893
140.050000 666.288045 486.980981 373.333141 300.886482 256.556529 228.757310 172.259166 121.744665 88.320366 644.801714 536.987080 421.065516 359.489608 252.085547
140.100000 666.521728 487.154150 373.467888 300.996693 256.651701 228.843037 172.325653 121.793871 88.358066 645.028150 537.177136 421.216409 359.619670 252.179200
140.150000 666.755408 487.327316 373.602634 301.106902 256.746871 228.928762 172.392139 121.843076 88.395766 645.254583 537.367188 421.367300 359.749730 252.272852
140.200000 666.989084 487.500480 373.737378 301.217110 256.842040 229.014487 172.458625 121.892281 88.433466 645.481013 537.557238 421.518188 359.879789 252.366503
140.250000 667.222757 487.673641 373.872119 301.327316 256.937207 229.100210 172.525109 121.941486 88.471165 645.707440 537.747286 421.669075 360.009845 252.460152
140.300000 667.456426 487.846799 374.006859 301.437521 257.032374 229.185933 172.591593 121.990690 88.508864 645.933863 537.937330 421.819959 360.139900 252.553801
140.350000 667.690092 488.019955 374.141598 301.547725 257.127539 229.271654 172.658076 122.039893 88.546563 646.160283 538.127372 421.970841 360.269954 252.647448
140.400000 667.923754 488.193109 374.276334 301.657927 257.222703 229.357374 172.724558 122.089096 88.584261 646.386699 538.317411 422.121721 360.400005 252.741094
140.450000 668.157413 488.366260 374.411068 301.768127 257.317865 229.443093 172.791039 122.138298 88.621959 646.613112 538.507447 422.272599 360.530054 252.834738
140.500000 668.391069 488.539409 374.545801 301.878326 257.413027 229.528811 172.857520 122.187500 88.659657 646.839522 538.697481 422.423475 360.660102 252.928382
140.550000 668.624721 488.712555 374.680531 301.988524 257.508187 229.614528 172.924000 122.236701 88.697354 647.065929 538.887511 422.574349 360.790148 253.022024
140.600000 668.858370 488.885699 374.815260 302.098720 257.603346 229.700243 172.990479 122.285902 88.735051 647.292332 539.077539 422.725220 360.920192 253.115665
140.650000 669.092015 489.058841 374.949987 302.208914 257.698504 229.785958 173.056957 122.335102 88.772748 647.518732 539.267565 422.876090 361.050235 253.209305
140.700000 669.325657 489.231979 375.084712 302.319107 257.793660 229.871672 173.123434 122.384302 88.810444 647.745128 539.457587 423.026957 361.180275 253.302943
140.750000 669.559296 489.405116 375.219435 302.429299 257.888815 229.957384 173.189911 122.433501 88.848140 647.971522 539.647607 423.177823 361.310314 253.396580
140.800000 669.792931 489.578250 375.354156 302.539489 257.983969 230.043096 173.256387 122.482700 88.885836 648.197912 539.837624 423.328686 361.440351 253.490216
140.850000 670.026562 489.751381 375.488876 302.649678 258.079122 230.128806 173.322862 122.531898 88.923532 648.424298 540.027638 423.479547 361.570386 253.583851
140.900000 670.260190 489.924510 375.623593 302.759865 258.174274 230.214515 173.389336 122.581096 88.961227 648.650682 540.217650 423.630406 361.700419 253.677485
140.950000 670.493815 490.097637 375.758309 302.870051 258.269424 230.300223 173.455809 122.630293 88.998921 648.877062 540.407659 423.781262 361.830451 253.771117
141.000000 670.727437 490.270761 375.893023 302.980235 258.364573 230.385930 173.522282 122.679490 89.036616 649.103439 540.597665 423.932117 361.960481 253.864749
141.050000 670.961054 490.443882 376.027735 303.090418 258.459721 230.471636 173.588754 122.728686 89.074310 649.329812 540.787668 424.082970 362.090509 253.958379
141.100000 671.194669 490.617001 376.162445 303.200599 258.554867 230.557341 173.655225 122.777882 89.112003 649.556182 540.977669 424.233820 362.220535 254.052008
141.150000 671.428280 490.790118 376.297153 303.310779 258.650013 230.643045 173.721695 122.827077 89.149697 649.782549 541.167667 424.384668 362.350560 254.145635
141.200000 671.661888 490.963232 376.431859 303.420957 258.745157 230.728747 173.788165 122.876272 89.187390 650.008913 541.357662 424.535514 362.480582 254.239261
141.250000 671.895492 491.136344 376.566564 303.531134 258.840299 230.814449 173.854634 122.925466 89.225082 650.235273 541.547654 424.686359 362.610603 254.332887
141.300000 672.129093 491.309453 376.701267 303.641309 258.935441 230.900150 173.921102 122.974659 89.262775 650.461630 541.737644 424.837200 362.740622 254.426511
141.350000 672.362690 491.482560 376.835967 303.751483 259.030581 230.985849 173.987569 123.023853 89.300467 650.687983 541.927631 424.988040 362.870640 254.520133
141.400000 672.596284 491.655664 376.970666 303.861655 259.125721 231.071547 174.054035 123.073045 89.338159 650.914334 542.117615 425.138878 363.000655 254.613755
141.450000 672.829875 491.828766 377.105363 303.971826 259.220858 231.157245 174.120501 123.122237 89.375850 651.140681 542.307597 425.289714 363.130669 254.707375
141.500000 673.063462 492.001865 377.240059 304.081996 259.315995 231.242941 174.186966 123.171429 89.413541 651.367025 542.497576 425.440547 363.260681 254.800994
141.550000 673.297046 492.174962 377.374752 304.192164 259.411131 231.328636 174.253430 123.220620 89.451232 651.593365 542.687552 425.591379 363.390691 254.894612
141.600000 673.530626 492.348057 377.509444 304.302331 259.506265 231.414330 174.319893 123.269810 89.488922 651.819702 542.877525 425.742208 363.520700 254.988229
141.650000 673.764204 492.521149 377.644133 304.412496 259.601398 231.500023 174.386356 123.319000 89.526612 652.046036 543.067496 425.893035 363.650706 255.081844
141.700000 673.997777 492.694239 377.778821 304.522659 259.696529 231.585714 174.452817 123.368190 89.564302 652.272367 543.257464 426.043860 363.780711 255.175459
141.750000 674.231347 492.867326 377.913507 304.632821 259.791660 231.671405 174.519278 123.417379 89.601991 652.498694 543.447429 426.194683 363.910714 255.269072
141.800000 674.464914 493.040410 378.048191 304.742982 259.886789 231.757095 174.585738 123.466567 89.639680 652.725018 543.637392 426.345504 364.040716 255.362684
141.850000 674.698478 493.213493 378.182874 304.853141 259.981917 231.842783 174.652198 123.515755 89.677369 652.951339 543.827352 426.496323 364.170715 255.456294
141.900000 674.932038 493.386573 378.317554 304.963299 260.077044 231.928471 174.718656 123.564943 89.715057 653.177656 544.017309 426.647140 364.300713 255.549904
141.950000 675.165594 493.559650 378.452233 305.073455 260.172170 232.014157 174.785114 123.614130 89.752745 653.403971 544.207263 426.797955 364.430709 255.643512
142.000000 675.399148 493.732725 378.586910 305.183610 260.267294 232.099843 174.851571 123.663316 89.790433 653.630282 544.397215 426.948767 364.560703 255.737119
